hg19_pos,IMPACT,COUNT
chr15:42832318-42832320,MODIFIER,4.0
chr4:173000837-173000839,MODIFIER,13.0
chr2:163437055-163437057,MODIFIER,16.0
chr7:105628877-105628879,MODIFIER,11.0
chr21:27409614-27409616,MODIFIER,5.0
chr18:3421555-3421557,MODIFIER,4.0
chr1:155937178-155937180,MODIFIER,15.0
chr4:122220563-122220565,MODIFIER,11.0
chr14:43101914-43101916,MODIFIER,11.0
chr2:98242021-98242023,MODIFIER,15.0
chr19:35821342-35821344,MODIFIER,16.0
chr14:39891124-39891126,MODIFIER,7.0
chr10:88139255-88139257,MODIFIER,9.0
chr8:90739294-90739296,MODIFIER,13.0
chr19:35230573-35230575,MODIFIER,4.0
chr6:9140657-9140659,MODIFIER,16.0
chr18:30660388-30660390,MODIFIER,5.0
chr8:114812105-114812107,MODIFIER,12.0
chr12:97409874-97409876,MODIFIER,5.0
chr10:66006262-66006264,MODIFIER,12.0
chr14:52309061-52309063,MODIFIER,16.0
chr7:120161378-120161380,MODIFIER,12.0
chr8:139843219-139843221,MODIFIER,11.0
chr5:25493679-25493681,MODIFIER,8.0
chr13:92880494-92880496,MODIFIER,5.0
chr18:7281129-7281131,MODIFIER,15.0
chr8:54632195-54632197,MODIFIER,12.0
chr8:88785584-88785586,MODIFIER,12.0
chr10:3483074-3483076,MODIFIER,15.0
chr1:92463674-92463676,MODIFIER,10.0
chr7:123834367-123834369,MODIFIER,9.0
chr20:39044375-39044377,MODIFIER,13.0
chr4:8963189-8963191,MODIFIER,9.0
chr15:58140209-58140211,MODIFIER,7.0
chr12:106714250-106714252,MODIFIER,5.0
chr6:164627728-164627730,MODIFIER,11.0
chr15:96236338-96236340,MODIFIER,15.0
chr1:48275829-48275831,MODIFIER,11.0
chr4:33837637-33837639,MODIFIER,8.0
chr8:6574464-6574466,MODIFIER,15.0
chr9:37183990-37183992,MODIFIER,11.0
chrX:118803535-118803537,MODIFIER,16.0
chr12:65729755-65729757,MODIFIER,15.0
chr5:120888141-120888143,MODIFIER,4.0
chr13:67297666-67297668,MODIFIER,16.0
chr12:54412973-54412975,MODIFIER,16.0
chr1:240822569-240822571,MODIFIER,8.0
chr3:163948659-163948661,MODIFIER,9.0
chr1:97293874-97293876,MODIFIER,10.0
chr10:47673255-47673257,MODIFIER,15.0
chr4:20835865-20835867,MODIFIER,10.0
chr1:78333776-78333778,MODIFIER,12.0
chr15:23311422-23311424,MODIFIER,16.0
chr2:38063192-38063194,MODIFIER,5.0
chr12:47080200-47080202,MODIFIER,5.0
chr3:163335546-163335548,MODIFIER,6.0
chr3:126799739-126799741,MODIFIER,5.0
chr7:158552883-158552885,MODIFIER,14.0
chr6:54901789-54901791,MODIFIER,4.0
chr21:19363044-19363046,MODIFIER,5.0
chr6:156574676-156574678,MODIFIER,5.0
chrX:149579610-149579612,MODIFIER,5.0
chr12:106953539-106953541,MODIFIER,4.0
chr14:56959002-56959004,MODIFIER,4.0
chr12:86381812-86381814,MODIFIER,12.0
chr12:78763321-78763323,MODIFIER,13.0
chr17:81082015-81082017,MODIFIER,1.0
chr19:45412954-45412956,MODIFIER,7.0
chr2:107189853-107189855,MODIFIER,4.0
chr15:77323271-77323273,MODIFIER,9.0
chr18:71503396-71503398,MODIFIER,10.0
chr2:166262817-166262819,MODIFIER,8.0
chr2:193890799-193890801,MODIFIER,4.0
chr5:125349442-125349444,MODIFIER,11.0
chr21:30063120-30063122,MODIFIER,12.0
chr19:52197629-52197631,MODIFIER,11.0
chrX:69543508-69543510,MODIFIER,9.0
chr4:130088526-130088528,MODIFIER,13.0
chr17:5840410-5840412,MODIFIER,14.0
chr1:70318026-70318028,MODIFIER,14.0
chr4:98021039-98021041,MODIFIER,5.0
chr17:45097920-45097922,MODIFIER,4.0
chr14:87892419-87892421,MODIFIER,2.0
chr15:76648458-76648460,MODIFIER,11.0
chr1:16650095-16650097,MODIFIER,4.0
chr19:18293207-18293209,MODIFIER,4.0
chr1:116365870-116365872,MODIFIER,12.0
chr11:16931303-16931305,MODIFIER,15.0
chr18:75017466-75017468,MODIFIER,4.0
chr11:58337288-58337290,MODIFIER,15.0
chr4:32057280-32057282,MODIFIER,12.0
chr5:25903780-25903782,MODIFIER,13.0
chr15:93560808-93560810,MODIFIER,5.0
chr2:111543123-111543125,MODIFIER,10.0
chr7:151214705-151214707,MODIFIER,13.0
chr6:83509749-83509751,MODIFIER,1.0
chr19:1718997-1718999,MODIFIER,9.0
chr11:125634157-125634159,MODIFIER,14.0
chr5:107876587-107876589,MODIFIER,9.0
chr11:86020109-86020111,MODIFIER,2.0
chr6:30018848-30018850,MODIFIER,5.0
chr3:117490366-117490368,MODIFIER,13.0
chr2:134244886-134244888,MODIFIER,15.0
chr14:54676038-54676040,MODIFIER,16.0
chr5:122090725-122090727,MODIFIER,4.0
chr3:27555988-27555990,MODIFIER,5.0
chr2:198239133-198239135,MODIFIER,14.0
chr7:78924060-78924062,MODIFIER,4.0
chr1:237596316-237596318,MODIFIER,5.0
chr18:2178292-2178294,MODIFIER,4.0
chr18:62681143-62681145,MODIFIER,4.0
chr4:32926210-32926212,MODIFIER,12.0
chr18:2209457-2209459,MODIFIER,12.0
chr2:22516212-22516214,MODIFIER,15.0
chr3:72830182-72830184,MODIFIER,11.0
chr7:102185377-102185379,MODIFIER,4.0
chr5:174039071-174039073,MODIFIER,10.0
chr5:60388536-60388538,MODIFIER,5.0
chr15:50083964-50083966,MODIFIER,4.0
chr15:50488270-50488272,MODIFIER,4.0
chr20:40030113-40030115,MODIFIER,13.0
chr20:52485571-52485573,MODIFIER,2.0
chr3:63633805-63633807,MODIFIER,2.0
chr12:55924216-55924218,MODIFIER,3.0
chr18:70635514-70635516,MODIFIER,2.0
chr15:63729498-63729500,MODIFIER,15.0
chr16:83958102-83958104,MODIFIER,8.0
chr5:132255096-132255098,MODIFIER,2.0
chr2:113435016-113435018,MODIFIER,5.0
chr8:118494508-118494510,MODIFIER,13.0
chr9:88890661-88890663,MODIFIER,13.0
chr10:52084892-52084894,MODIFIER,12.0
chr3:141481563-141481565,MODIFIER,1.0
chr1:74541619-74541621,MODIFIER,13.0
chr11:20159083-20159085,MODIFIER,7.0
chr11:32969246-32969248,MODIFIER,12.0
chr4:161592297-161592299,MODIFIER,6.0
chr2:202927320-202927322,MODIFIER,5.0
chr12:97916908-97916910,MODIFIER,13.0
chr10:106869677-106869679,MODIFIER,14.0
chr7:22027901-22027903,MODIFIER,8.0
chr14:69205255-69205257,MODIFIER,9.0
chr9:112567734-112567736,MODIFIER,15.0
chr11:46971966-46971968,MODIFIER,4.0
chr4:1835324-1835326,MODIFIER,4.0
chr5:649437-649439,MODIFIER,1.0
chr19:2265339-2265341,MODIFIER,1.0
chr12:75934554-75934556,MODIFIER,10.0
chr8:135423705-135423707,MODIFIER,13.0
chr3:102587679-102587681,MODIFIER,5.0
chr15:47325258-47325260,MODIFIER,5.0
chr18:56326298-56326300,MODIFIER,11.0
chr13:68873640-68873642,MODIFIER,10.0
chr4:12395281-12395283,MODIFIER,15.0
chr16:86761958-86761960,MODIFIER,5.0
chr3:169733626-169733628,MODIFIER,10.0
chr16:7168765-7168767,MODIFIER,12.0
chr21:44879314-44879316,MODIFIER,5.0
chr12:95683222-95683224,MODIFIER,5.0
chr6:168961123-168961125,MODIFIER,7.0
chr1:224646422-224646424,MODIFIER,15.0
chr5:79582028-79582030,MODIFIER,2.0
chr5:131930118-131930120,MODIFIER,13.0
chr6:125826322-125826324,MODIFIER,15.0
chr4:47324633-47324635,MODIFIER,15.0
chr9:121828276-121828278,MODIFIER,4.0
chr14:79117866-79117868,MODIFIER,16.0
chr5:117263657-117263659,MODIFIER,12.0
chr3:113367783-113367785,MODIFIER,15.0
chr16:28098811-28098813,MODIFIER,7.0
chr9:28820181-28820183,MODIFIER,15.0
chr3:5223521-5223523,MODIFIER,16.0
chr9:116438404-116438406,MODIFIER,5.0
chr13:97058385-97058387,MODIFIER,16.0
chr5:18285164-18285166,MODIFIER,4.0
chr5:521584-521586,MODIFIER,10.0
chr7:126241330-126241332,MODIFIER,1.0
chr20:10348402-10348404,MODIFIER,16.0
chrX:104951648-104951650,MODIFIER,16.0
chr6:141943384-141943386,MODIFIER,14.0
chr6:74550769-74550771,MODIFIER,2.0
chr7:156167944-156167946,MODIFIER,5.0
chr20:42235717-42235719,MODIFIER,2.0
chr9:36144893-36144895,MODIFIER,12.0
chr3:36063017-36063019,MODIFIER,12.0
chrX:138313564-138313566,MODIFIER,12.0
chr10:69809962-69809964,MODIFIER,8.0
chr1:88707412-88707414,MODIFIER,3.0
chr8:81138787-81138789,MODIFIER,2.0
chr6:158991563-158991565,MODIFIER,5.0
chr6:168814604-168814606,MODIFIER,7.0
chr10:131085029-131085031,MODIFIER,11.0
chr11:47673273-47673275,MODIFIER,3.0
chr8:131979962-131979964,MODIFIER,11.0
chr17:43976424-43976426,MODIFIER,15.0
chr21:39726157-39726159,MODIFIER,11.0
chr7:29684414-29684416,MODIFIER,3.0
chr2:191567575-191567577,MODIFIER,13.0
chr1:114406450-114406452,MODIFIER,13.0
chr9:76392967-76392969,MODIFIER,4.0
chr10:121984630-121984632,MODIFIER,5.0
chr5:157506439-157506441,MODIFIER,15.0
chr10:79707059-79707061,MODIFIER,2.0
chr1:242801991-242801993,MODIFIER,15.0
chr4:165481829-165481831,MODIFIER,5.0
chr2:215395753-215395755,MODIFIER,16.0
chr10:102261870-102261872,MODIFIER,11.0
chr12:131169777-131169779,MODIFIER,5.0
chr15:78456577-78456579,MODIFIER,14.0
chr14:66195576-66195578,MODIFIER,5.0
chr17:5124918-5124920,MODIFIER,13.0
chr20:20179680-20179682,MODIFIER,10.0
chr21:47699069-47699071,MODIFIER,5.0
chr17:34915856-34915858,MODIFIER,5.0
chr19:45702440-45702442,MODIFIER,5.0
chr2:220298235-220298237,MODIFIER,5.0
chr8:131011591-131011593,MODIFIER,16.0
chr6:120449513-120449515,MODIFIER,16.0
chr6:158336689-158336691,MODIFIER,1.0
chr13:113333031-113333033,MODIFIER,2.0
chr11:61768873-61768875,MODIFIER,11.0
chr1:25629479-25629481,MODIFIER,11.0
chr11:92069491-92069493,MODIFIER,15.0
chr3:74088039-74088041,MODIFIER,8.0
chr2:159787838-159787840,MODIFIER,13.0
chr12:83770882-83770884,MODIFIER,5.0
chr13:71962025-71962027,MODIFIER,3.0
chr8:58260788-58260790,MODIFIER,8.0
chr16:15070914-15070916,MODIFIER,12.0
chr13:38915163-38915165,MODIFIER,13.0
chr21:39445593-39445595,MODIFIER,12.0
chr2:44835636-44835638,MODIFIER,5.0
chr5:116354780-116354782,MODIFIER,15.0
chr3:162550459-162550461,MODIFIER,4.0
chr20:55352408-55352410,MODIFIER,7.0
chr2:136938634-136938636,MODIFIER,5.0
chr4:31228027-31228029,MODIFIER,12.0
chr1:217416125-217416127,MODIFIER,15.0
chr3:11281757-11281759,MODIFIER,8.0
chr9:139226306-139226308,MODIFIER,12.0
chr17:14601437-14601439,MODIFIER,14.0
chr7:31049837-31049839,MODIFIER,2.0
chr3:139676593-139676595,MODIFIER,15.0
chr18:4037295-4037297,MODIFIER,9.0
chr1:175953843-175953845,MODIFIER,5.0
chr3:15523363-15523365,MODIFIER,4.0
chr11:20560950-20560952,MODIFIER,4.0
chr1:202478559-202478561,MODIFIER,14.0
chr9:132144853-132144855,MODIFIER,14.0
chr7:45643826-45643828,MODIFIER,5.0
chr14:19513662-19513664,MODIFIER,3.0
chr4:181593381-181593383,MODIFIER,16.0
chr2:37999942-37999944,MODIFIER,16.0
chr10:108686619-108686621,MODIFIER,4.0
chr14:101467612-101467614,MODIFIER,15.0
chr12:1662262-1662264,MODIFIER,12.0
chr12:106148727-106148729,MODIFIER,5.0
chr1:49344627-49344629,MODIFIER,16.0
chr1:59271715-59271717,MODIFIER,13.0
chr15:82174238-82174240,MODIFIER,5.0
chr14:106012218-106012220,MODIFIER,16.0
chr3:118377964-118377966,MODIFIER,5.0
chr8:131280929-131280931,MODIFIER,13.0
chrX:124798848-124798850,MODIFIER,4.0
chr15:97967468-97967470,MODIFIER,14.0
chr4:136752373-136752375,MODIFIER,10.0
chr2:184509807-184509809,MODIFIER,15.0
chr11:43108425-43108427,MODIFIER,5.0
chr5:157797192-157797194,MODIFIER,12.0
chr5:150226261-150226263,MODIFIER,4.0
chr12:18239408-18239410,MODIFIER,9.0
chr1:59780710-59780712,MODIFIER,10.0
chr3:174043281-174043283,MODIFIER,13.0
chrX:97320345-97320347,MODIFIER,5.0
chr18:73748327-73748329,MODIFIER,5.0
chr4:28262238-28262240,MODIFIER,11.0
chr1:43575075-43575077,MODIFIER,2.0
chr10:26352156-26352158,MODIFIER,5.0
chr13:97417285-97417287,MODIFIER,16.0
chr5:121209254-121209256,MODIFIER,10.0
chr9:78946608-78946610,MODIFIER,10.0
chr6:26379076-26379078,MODIFIER,5.0
chr10:38304529-38304531,MODIFIER,3.0
chr7:147499248-147499250,MODIFIER,1.0
chr13:71429670-71429672,MODIFIER,5.0
chr20:41099554-41099556,MODIFIER,13.0
chr11:98753493-98753495,MODIFIER,5.0
chr12:85845923-85845925,MODIFIER,11.0
chr5:58237726-58237728,MODIFIER,5.0
chr11:110987052-110987054,MODIFIER,12.0
chr7:83654482-83654484,MODIFIER,16.0
chr8:10098143-10098145,MODIFIER,10.0
chr9:98893367-98893369,MODIFIER,10.0
chr12:112578242-112578244,MODIFIER,9.0
chr5:3102812-3102814,MODIFIER,5.0
chr18:70661918-70661920,MODIFIER,14.0
chr17:20711222-20711224,MODIFIER,2.0
chr5:125877835-125877837,MODIFIER,5.0
chr10:22019053-22019055,MODIFIER,5.0
chr13:56444484-56444486,MODIFIER,4.0
chr7:85298794-85298796,MODIFIER,10.0
chr2:147958875-147958877,MODIFIER,10.0
chr9:76861827-76861829,MODIFIER,5.0
chr1:159559435-159559437,MODIFIER,15.0
chr19:30538788-30538790,MODIFIER,14.0
chrX:147391948-147391950,MODIFIER,12.0
chr1:228320294-228320296,MODIFIER,5.0
chr7:65931989-65931991,MODIFIER,10.0
chr7:139157257-139157259,MODIFIER,5.0
chrX:75484696-75484698,MODIFIER,4.0
chr5:114746268-114746270,MODIFIER,2.0
chr2:49837021-49837023,MODIFIER,4.0
chr8:3906247-3906249,MODIFIER,5.0
chr7:144730991-144730993,MODIFIER,5.0
chr2:219801541-219801543,MODIFIER,5.0
chr10:29540760-29540762,MODIFIER,14.0
chr5:26534722-26534724,MODIFIER,4.0
chr7:45439594-45439596,MODIFIER,5.0
chr6:94963125-94963127,MODIFIER,12.0
chr1:54346006-54346008,MODIFIER,4.0
chr5:44814701-44814703,MODIFIER,12.0
chr11:116504209-116504211,MODIFIER,12.0
chr4:189212385-189212387,MODIFIER,4.0
chr8:84300795-84300797,MODIFIER,13.0
chr2:137687273-137687275,MODIFIER,16.0
chr7:77788752-77788754,MODIFIER,15.0
chr19:58864209-58864211,MODIFIER,15.0
chr10:127902619-127902621,MODIFIER,7.0
chr6:110832292-110832294,MODIFIER,5.0
chr15:28168944-28168946,MODIFIER,5.0
chr11:118092717-118092719,MODIFIER,5.0
chr5:133861901-133861903,MODIFIER,13.0
chr3:44177844-44177846,MODIFIER,4.0
chr15:46378493-46378495,MODIFIER,5.0
chr1:225074557-225074559,MODIFIER,4.0
chr3:59108903-59108905,MODIFIER,5.0
chr19:15867245-15867247,MODIFIER,3.0
chr10:63132874-63132876,MODIFIER,5.0
chr12:117576356-117576358,MODIFIER,5.0
chr11:73552989-73552991,MODIFIER,4.0
chr2:2206100-2206102,MODIFIER,4.0
chr2:176718161-176718163,MODIFIER,16.0
chr2:184919446-184919448,MODIFIER,11.0
chr9:141019817-141019819,MODIFIER,5.0
chr4:162338754-162338756,MODIFIER,2.0
chr1:39418536-39418538,MODIFIER,5.0
chrX:88202025-88202027,MODIFIER,5.0
chr5:167260474-167260476,MODIFIER,15.0
chr8:68271926-68271928,MODIFIER,5.0
chr18:60559646-60559648,MODIFIER,15.0
chr1:157312338-157312340,MODIFIER,2.0
chr3:86199626-86199628,MODIFIER,12.0
chr7:63642959-63642961,MODIFIER,15.0
chrX:45388409-45388411,MODIFIER,5.0
chr4:157270175-157270177,MODIFIER,8.0
chr13:62346316-62346318,MODIFIER,5.0
chr6:13798911-13798913,MODIFIER,15.0
chr1:223343731-223343733,MODIFIER,2.0
chr10:30580867-30580869,MODIFIER,5.0
chr8:29939784-29939786,MODIFIER,5.0
chr7:152068997-152068999,MODIFIER,5.0
chr13:29334012-29334014,MODIFIER,10.0
chr7:103704562-103704564,MODIFIER,4.0
chr8:85463987-85463989,MODIFIER,12.0
chr20:49698229-49698231,MODIFIER,13.0
chr5:111316565-111316567,MODIFIER,8.0
chrX:153455428-153455430,MODIFIER,11.0
chr4:29838122-29838124,MODIFIER,4.0
chr8:53908906-53908908,MODIFIER,5.0
chr14:20293777-20293779,MODIFIER,4.0
chrX:11282343-11282345,MODIFIER,5.0
chr2:164101871-164101873,MODIFIER,15.0
chr1:189456107-189456109,MODIFIER,15.0
chr3:196376583-196376585,MODIFIER,3.0
chr2:69285233-69285235,MODIFIER,5.0
chr10:28824052-28824054,MODIFIER,13.0
chr5:85203422-85203424,MODIFIER,5.0
chr19:30358610-30358612,MODIFIER,5.0
chr4:144533251-144533253,MODIFIER,11.0
chr5:84852163-84852165,MODIFIER,2.0
chr6:33039040-33039042,MODIFIER,5.0
chr4:61216824-61216826,MODIFIER,8.0
chr5:121998898-121998900,MODIFIER,5.0
chr11:64944937-64944939,MODIFIER,4.0
chr1:38186195-38186197,MODIFIER,15.0
