impact,hg19_pos,count,name
MODIFIER,46335886,15.0,COVID
MODIFIER,46357338,13.0,COVID
MODIFIER,46361366,11.0,COVID
MODIFIER,46364185,11.0,COVID
MODIFIER,46370803,3.0,COVID
MODIFIER,122905919,12.0,COVID
MODIFIER,122906898,15.0,COVID
MODIFIER,122913110,15.0,COVID
MODIFIER,122916914,15.0,COVID
MODIFIER,122917061,14.0,COVID
MODIFIER,122920123,16.0,COVID
MODIFIER,122922859,14.0,COVID
MODIFIER,122924528,13.0,COVID
MODIFIER,122925066,13.0,COVID
MODIFIER,122925088,13.0,COVID
MODIFIER,122925853,16.0,COVID
MODIFIER,122926251,15.0,COVID
MODIFIER,122926512,15.0,COVID
MODIFIER,122927140,15.0,COVID
MODIFIER,122927807,11.0,COVID
MODIFIER,122930358,8.0,COVID
MODIFIER,122789900,12.0,COVID
MODIFIER,122863960,15.0,COVID
MODIFIER,122865613,5.0,COVID
MODIFIER,122957481,14.0,COVID
MODIFIER,13939829,15.0,COVID
MODIFIER,13964587,5.0,COVID
MODIFIER,161385928,4.0,COVID
MODIFIER,161434941,5.0,COVID
MODIFIER,17191030,13.0,COVID
MODIFIER,17191270,11.0,COVID
MODIFIER,17191272,11.0,COVID
MODIFIER,17191485,11.0,COVID
MODIFIER,17191561,14.0,COVID
MODIFIER,17191615,13.0,COVID
MODIFIER,17191649,12.0,COVID
MODIFIER,17191650,12.0,COVID
MODIFIER,17191653,12.0,COVID
MODIFIER,17191808,4.0,COVID
MODIFIER,17191834,4.0,COVID
MODIFIER,17192016,4.0,COVID
MODIFIER,17192097,9.0,COVID
MODIFIER,17192206,11.0,COVID
MODIFIER,17197177,11.0,COVID
MODIFIER,17201329,5.0,COVID
MODIFIER,17201634,4.0,COVID
MODIFIER,17201707,15.0,COVID
MODIFIER,17202350,11.0,COVID
MODIFIER,17204194,14.0,COVID
MODIFIER,17727692,5.0,COVID
MODIFIER,91795332,8.0,COVID
MODIFIER,109798152,16.0,COVID
MODIFIER,109872674,5.0,COVID
MODIFIER,123640080,13.0,COVID
MODIFIER,123663894,13.0,COVID
MODIFIER,158968867,5.0,COVID
MODIFIER,31120728,9.0,COVID
MODIFIER,31121231,10.0,COVID
MODIFIER,31121380,5.0,COVID
MODIFIER,31121425,5.0,COVID
MODIFIER,31121957,14.0,COVID
MODIFIER,43498905,14.0,COVID
MODIFIER,43525148,4.0,COVID
MODIFIER,99621578,16.0,COVID
MODIFIER,136792017,4.0,COVID
MODIFIER,158741275,4.0,COVID
MODIFIER,158746666,4.0,COVID
MODIFIER,50361873,15.0,COVID
MODIFIER,9049484,5.0,COVID
MODIFIER,9091886,5.0,COVID
MODIFIER,9095290,5.0,COVID
MODIFIER,9097030,5.0,COVID
MODIFIER,104214454,4.0,COVID
MODIFIER,136128545,5.0,COVID
MODIFIER,136132011,5.0,COVID
MODIFIER,136132907,13.0,COVID
MODIFIER,136133147,13.0,COVID
MODIFIER,136136145,9.0,COVID
MODIFIER,136136962,9.0,COVID
MODIFIER,136137132,9.0,COVID
MODIFIER,136137139,9.0,COVID
MODIFIER,136138228,5.0,COVID
MODIFIER,136138316,5.0,COVID
MODIFIER,136138350,3.0,COVID
MODIFIER,136138764,5.0,COVID
MODIFIER,136138775,5.0,COVID
MODIFIER,136139264,6.0,COVID
MODIFIER,136139296,6.0,COVID
MODIFIER,136139753,6.0,COVID
MODIFIER,136141869,5.0,COVID
MODIFIER,136142354,5.0,COVID
MODIFIER,136143211,5.0,COVID
MODIFIER,136143371,5.0,COVID
MODIFIER,136143441,5.0,COVID
MODIFIER,136144058,5.0,COVID
MODIFIER,136144426,5.0,COVID
MODIFIER,136144625,4.0,COVID
MODIFIER,136144872,4.0,COVID
MODIFIER,136145117,5.0,COVID
MODIFIER,136145239,5.0,COVID
MODIFIER,136145470,5.0,COVID
MODIFIER,136146045,5.0,COVID
MODIFIER,136146226,5.0,COVID
MODIFIER,136146596,5.0,COVID
MODIFIER,136146663,5.0,COVID
MODIFIER,136147011,5.0,COVID
MODIFIER,136147159,5.0,COVID
MODIFIER,136147294,5.0,COVID
MODIFIER,136147552,5.0,COVID
MODIFIER,136147701,5.0,COVID
MODIFIER,136147822,4.0,COVID
MODIFIER,136148230,5.0,COVID
MODIFIER,136148646,5.0,COVID
MODIFIER,136148647,5.0,COVID
MODIFIER,136149228,5.0,COVID
MODIFIER,136149398,5.0,COVID
MODIFIER,136149499,5.0,COVID
MODIFIER,136149580,5.0,COVID
MODIFIER,136149708,5.0,COVID
MODIFIER,136149710,5.0,COVID
MODIFIER,136149721,5.0,COVID
MODIFIER,136149829,5.0,COVID
MODIFIER,136150465,2.0,COVID
MODIFIER,136150483,2.0,COVID
MODIFIER,136151805,5.0,COVID
MODIFIER,136152069,4.0,COVID
MODIFIER,136153874,5.0,COVID
MODIFIER,136153980,5.0,COVID
MODIFIER,136154167,3.0,COVID
MODIFIER,136154866,5.0,COVID
MODIFIER,136154999,5.0,COVID
MODIFIER,136155443,5.0,COVID
MODIFIER,136184770,9.0,COVID
MODIFIER,136184781,5.0,COVID
MODIFIER,136184797,9.0,COVID
MODIFIER,136185323,4.0,COVID
MODIFIER,136186382,4.0,COVID
MODIFIER,136219061,5.0,COVID
MODIFIER,136237671,15.0,COVID
MODIFIER,136239398,15.0,COVID
MODIFIER,136267148,8.0,COVID
MODIFIER,136296529,2.0,COVID
MODIFIER,136308795,14.0,COVID
MODIFIER,136316941,5.0,COVID
MODIFIER,1688080,5.0,COVID
LOW,chr12:104327972-104327974,16.0,gnomad
LOW,chr3:183905778-183905780,16.0,gnomad
LOW,chr19:6222266-6222268,11.0,gnomad
LOW,chr16:21415273-21415275,1.0,gnomad
LOW,chr17:66267634-66267636,16.0,gnomad
MODERATE,chr1:1167940-1167942,2.0,gnomad
MODERATE,chr10:25312168-25312170,16.0,gnomad
MODERATE,chr15:33446783-33446785,16.0,gnomad
MODERATE,chr5:158749489-158749491,16.0,gnomad
MODERATE,chr17:80045315-80045317,5.0,gnomad
MODIFIER,chr10:97750693-97750695,13.0,gnomad
MODIFIER,chr12:6894118-6894120,2.0,gnomad
MODIFIER,chrX:119038742-119038744,5.0,gnomad
MODIFIER,chr14:54492553-54492555,10.0,gnomad
MODIFIER,chrX:116545423-116545425,3.0,gnomad
MODIFIER,chr7:105094588-105094590,13.0,gnomad
MODIFIER,chr1:154977311-154977313,16.0,gnomad
MODIFIER,chr1:9726792-9726794,4.0,gnomad
MODIFIER,chr9:18988723-18988725,16.0,gnomad
MODIFIER,chr5:77321-77323,5.0,gnomad
MODIFIER,chr6:81150792-81150794,16.0,gnomad
MODIFIER,chr3:63674958-63674960,5.0,gnomad
MODIFIER,chr17:79282216-79282218,6.0,gnomad
MODIFIER,chr3:195636629-195636631,15.0,gnomad
MODIFIER,chr16:30195913-30195915,15.0,gnomad
MODIFIER,chr7:108889996-108889998,11.0,gnomad
MODIFIER,chr3:105490133-105490135,5.0,gnomad
MODIFIER,chr1:104626585-104626587,11.0,gnomad
MODIFIER,chrX:66658538-66658540,5.0,gnomad
MODIFIER,chr15:63380140-63380142,5.0,gnomad
MODIFIER,chr12:38651441-38651443,5.0,gnomad
MODIFIER,chr11:128029206-128029208,16.0,gnomad
MODIFIER,chr2:214680959-214680961,5.0,gnomad
MODIFIER,chr14:51822468-51822470,5.0,gnomad
MODIFIER,chr7:98494014-98494016,12.0,gnomad
MODIFIER,chr1:247381223-247381225,5.0,gnomad
MODIFIER,chr1:30973113-30973115,5.0,gnomad
MODIFIER,chr17:4786987-4786989,5.0,gnomad
MODIFIER,chr17:7057271-7057273,5.0,gnomad
MODIFIER,chr4:179840667-179840669,12.0,gnomad
MODIFIER,chr12:76186602-76186604,5.0,gnomad
MODIFIER,chr8:136604965-136604967,5.0,gnomad
MODIFIER,chr9:69637550-69637552,4.0,gnomad
MODIFIER,chr8:110160871-110160873,11.0,gnomad
MODIFIER,chr3:40628208-40628210,5.0,gnomad
MODIFIER,chrX:41133816-41133818,5.0,gnomad
MODIFIER,chr7:79336362-79336364,11.0,gnomad
MODIFIER,chr11:132765866-132765868,5.0,gnomad
MODIFIER,chr2:187313634-187313636,5.0,gnomad
MODIFIER,chrX:14082792-14082794,15.0,gnomad
MODIFIER,chr22:18607236-18607238,15.0,gnomad
MODIFIER,chr2:69061366-69061368,5.0,gnomad
MODIFIER,chr6:119075003-119075005,4.0,gnomad
MODIFIER,chr10:74626168-74626170,5.0,gnomad
MODIFIER,chr11:25796216-25796218,8.0,gnomad
MODIFIER,chr6:100385507-100385509,5.0,gnomad
MODIFIER,chr9:27439030-27439032,16.0,gnomad
MODIFIER,chr7:108837956-108837958,14.0,gnomad
MODIFIER,chr4:177613559-177613561,1.0,gnomad
MODIFIER,chr8:114411220-114411222,13.0,gnomad
MODIFIER,chr13:109542320-109542322,5.0,gnomad
MODIFIER,chr12:19786476-19786478,16.0,gnomad
MODIFIER,chr13:78568814-78568816,15.0,gnomad
MODIFIER,chr9:22350263-22350265,1.0,gnomad
MODIFIER,chr14:77850358-77850360,10.0,gnomad
MODIFIER,chr12:24799617-24799619,16.0,gnomad
MODIFIER,chr20:58865491-58865493,5.0,gnomad
MODIFIER,chr18:62654929-62654931,9.0,gnomad
MODIFIER,chr3:143109468-143109470,4.0,gnomad
MODIFIER,chr7:15435483-15435485,16.0,gnomad
MODIFIER,chr3:167934771-167934773,15.0,gnomad
MODIFIER,chr21:32834661-32834663,11.0,gnomad
MODIFIER,chr7:148305299-148305301,4.0,gnomad
MODIFIER,chr2:57297042-57297044,11.0,gnomad
MODIFIER,chr11:103029551-103029553,16.0,gnomad
MODIFIER,chr7:39528866-39528868,12.0,gnomad
MODIFIER,chr9:4184381-4184383,15.0,gnomad
MODIFIER,chr16:34291655-34291657,13.0,gnomad
MODIFIER,chr12:46604954-46604956,15.0,gnomad
MODIFIER,chr4:10126418-10126420,10.0,gnomad
MODIFIER,chr9:123834240-123834242,11.0,gnomad
MODIFIER,chr10:88354863-88354865,5.0,gnomad
MODIFIER,chr1:73385381-73385383,5.0,gnomad
MODIFIER,chr22:22661406-22661408,16.0,gnomad
MODIFIER,chr1:180848028-180848030,11.0,gnomad
MODIFIER,chr10:48643263-48643265,3.0,gnomad
MODIFIER,chr22:42158317-42158319,5.0,gnomad
MODIFIER,chr13:34697480-34697482,5.0,gnomad
MODIFIER,chr3:175982705-175982707,4.0,gnomad
MODIFIER,chr3:70131997-70131999,16.0,gnomad
MODIFIER,chr1:9121315-9121317,5.0,gnomad
MODIFIER,chr12:65790922-65790924,4.0,gnomad
MODIFIER,chr7:41543941-41543943,16.0,gnomad
MODIFIER,chr2:56869980-56869982,15.0,gnomad
MODIFIER,chr5:36621473-36621475,9.0,gnomad
MODIFIER,chr3:72307180-72307182,16.0,gnomad
MODIFIER,chr10:39112765-39112767,1.0,gnomad
MODIFIER,chr3:152091248-152091250,5.0,gnomad
MODIFIER,chr1:79699821-79699823,13.0,gnomad
MODIFIER,chr12:21648989-21648991,5.0,gnomad
MODIFIER,chr2:36402272-36402274,13.0,gnomad
MODIFIER,chr12:42513987-42513989,13.0,gnomad
MODIFIER,chr12:131248150-131248152,5.0,gnomad
MODIFIER,chr2:217965864-217965866,11.0,gnomad
MODIFIER,chr14:69245540-69245542,16.0,gnomad
MODIFIER,chr15:50824783-50824785,5.0,gnomad
MODIFIER,chr2:32783849-32783851,11.0,gnomad
MODIFIER,chr8:105790510-105790512,16.0,gnomad
MODIFIER,chr19:43252503-43252505,3.0,gnomad
MODIFIER,chr13:24367454-24367456,8.0,gnomad
MODIFIER,chr9:89299645-89299647,13.0,gnomad
MODIFIER,chr10:4951765-4951767,5.0,gnomad
MODIFIER,chr11:34978239-34978241,16.0,gnomad
MODIFIER,chr14:37420414-37420416,5.0,gnomad
MODIFIER,chr21:45500631-45500633,3.0,gnomad
MODIFIER,chr4:12281857-12281859,2.0,gnomad
MODIFIER,chr15:50825188-50825190,5.0,gnomad
MODIFIER,chr15:90858050-90858052,3.0,gnomad
MODIFIER,chr9:104507491-104507493,15.0,gnomad
MODIFIER,chr4:3746021-3746023,1.0,gnomad
MODIFIER,chr4:91782446-91782448,16.0,gnomad
MODIFIER,chr1:173908661-173908663,4.0,gnomad
MODIFIER,chr9:123919974-123919976,16.0,gnomad
MODIFIER,chr12:46894144-46894146,5.0,gnomad
MODIFIER,chr2:25685611-25685613,1.0,gnomad
MODIFIER,chr3:148071283-148071285,12.0,gnomad
MODIFIER,chr1:75772622-75772624,1.0,gnomad
MODIFIER,chr3:59333802-59333804,5.0,gnomad
MODIFIER,chr7:153570847-153570849,9.0,gnomad
MODIFIER,chr14:107229737-107229739,4.0,gnomad
MODIFIER,chr6:24056828-24056830,3.0,gnomad
MODIFIER,chr1:38198402-38198404,13.0,gnomad
MODIFIER,chr20:21874741-21874743,5.0,gnomad
MODIFIER,chr22:45394315-45394317,7.0,gnomad
MODIFIER,chr1:26951703-26951705,5.0,gnomad
MODIFIER,chr1:38415066-38415068,15.0,gnomad
MODIFIER,chr10:2399873-2399875,5.0,gnomad
MODIFIER,chr12:114276145-114276147,4.0,gnomad
MODIFIER,chr7:104340925-104340927,12.0,gnomad
MODIFIER,chr14:87398348-87398350,4.0,gnomad
MODIFIER,chr20:20528967-20528969,15.0,gnomad
MODIFIER,chr9:110903899-110903901,16.0,gnomad
MODIFIER,chr7:66558040-66558042,5.0,gnomad
MODIFIER,chr3:61966285-61966287,15.0,gnomad
MODIFIER,chr2:29820317-29820319,16.0,gnomad
MODIFIER,chr1:85177238-85177240,5.0,gnomad
MODIFIER,chr7:86846450-86846452,16.0,gnomad
MODIFIER,chr6:3948497-3948499,4.0,gnomad
MODIFIER,chrX:111109400-111109402,12.0,gnomad
MODIFIER,chr4:58353651-58353653,15.0,gnomad
MODIFIER,chrX:129300843-129300845,5.0,gnomad
MODIFIER,chr13:69150015-69150017,11.0,gnomad
MODIFIER,chr4:97696002-97696004,8.0,gnomad
MODIFIER,chr4:185611756-185611758,4.0,gnomad
MODIFIER,chr3:145773606-145773608,5.0,gnomad
MODIFIER,chr7:44706706-44706708,5.0,gnomad
MODIFIER,chr13:87763915-87763917,11.0,gnomad
MODIFIER,chr5:120090318-120090320,15.0,gnomad
MODIFIER,chr13:62965338-62965340,4.0,gnomad
MODIFIER,chr10:130565855-130565857,15.0,gnomad
MODIFIER,chrX:120483503-120483505,7.0,gnomad
MODIFIER,chr2:167546313-167546315,4.0,gnomad
MODIFIER,chr1:43459563-43459565,5.0,gnomad
MODIFIER,chr4:138709939-138709941,5.0,gnomad
MODIFIER,chr9:130440137-130440139,5.0,gnomad
MODIFIER,chr19:2992771-2992773,2.0,gnomad
MODIFIER,chr9:16182178-16182180,15.0,gnomad
MODIFIER,chr14:106381152-106381154,5.0,gnomad
MODIFIER,chr3:16178566-16178568,14.0,gnomad
MODIFIER,chr15:95261861-95261863,11.0,gnomad
MODIFIER,chr15:100046975-100046977,5.0,gnomad
MODIFIER,chr4:89772793-89772795,16.0,gnomad
MODIFIER,chr11:79648257-79648259,16.0,gnomad
MODIFIER,chr3:166579867-166579869,16.0,gnomad
MODIFIER,chr8:87668696-87668698,16.0,gnomad
MODIFIER,chr15:66557835-66557837,5.0,gnomad
MODIFIER,chr3:97374729-97374731,2.0,gnomad
MODIFIER,chr1:241975167-241975169,2.0,gnomad
MODIFIER,chr8:100591879-100591881,2.0,gnomad
MODIFIER,chr4:99223883-99223885,12.0,gnomad
MODIFIER,chr5:171012751-171012753,12.0,gnomad
MODIFIER,chr9:66724458-66724460,4.0,gnomad
MODIFIER,chr2:174646266-174646268,13.0,gnomad
MODIFIER,chrX:138459089-138459091,5.0,gnomad
MODIFIER,chr5:162734667-162734669,6.0,gnomad
MODIFIER,chr1:83928437-83928439,16.0,gnomad
MODIFIER,chr16:52381225-52381227,5.0,gnomad
MODIFIER,chr15:92947943-92947945,5.0,gnomad
MODIFIER,chr1:10706782-10706784,16.0,gnomad
MODIFIER,chr19:19221775-19221777,13.0,gnomad
MODIFIER,chr13:103072171-103072173,5.0,gnomad
MODIFIER,chr1:239792353-239792355,1.0,gnomad
MODIFIER,chr3:104047034-104047036,5.0,gnomad
MODIFIER,chr2:39349034-39349036,4.0,gnomad
MODIFIER,chr4:152337762-152337764,14.0,gnomad
MODIFIER,chr8:5049217-5049219,2.0,gnomad
MODIFIER,chr13:35371902-35371904,15.0,gnomad
MODIFIER,chr1:163800786-163800788,13.0,gnomad
MODIFIER,chr16:31526167-31526169,2.0,gnomad
MODIFIER,chr2:31275757-31275759,15.0,gnomad
MODIFIER,chr7:70704033-70704035,11.0,gnomad
MODIFIER,chrX:41737059-41737061,12.0,gnomad
MODIFIER,chr9:32359591-32359593,2.0,gnomad
MODIFIER,chr5:178402549-178402551,8.0,gnomad
MODIFIER,chr16:71088901-71088903,5.0,gnomad
MODIFIER,chr15:55486125-55486127,5.0,gnomad
MODIFIER,chr11:71276366-71276368,10.0,gnomad
MODIFIER,chr8:20385217-20385219,5.0,gnomad
MODIFIER,chr13:81175255-81175257,5.0,gnomad
MODIFIER,chr2:234108159-234108161,3.0,gnomad
MODIFIER,chr22:24029812-24029814,4.0,gnomad
MODIFIER,chr5:65240760-65240762,8.0,gnomad
MODIFIER,chr11:96697900-96697902,11.0,gnomad
MODIFIER,chr16:77520936-77520938,16.0,gnomad
MODIFIER,chr7:139891130-139891132,11.0,gnomad
MODIFIER,chr7:72881309-72881311,5.0,gnomad
MODIFIER,chr4:66585498-66585500,12.0,gnomad
MODIFIER,chr1:171082804-171082806,15.0,gnomad
MODIFIER,chr8:67163359-67163361,4.0,gnomad
MODIFIER,chr7:16695761-16695763,5.0,gnomad
MODIFIER,chr10:116179615-116179617,13.0,gnomad
MODIFIER,chr21:35477994-35477996,16.0,gnomad
MODIFIER,chr3:197685033-197685035,5.0,gnomad
MODIFIER,chr4:8315983-8315985,5.0,gnomad
MODIFIER,chr12:122676894-122676896,5.0,gnomad
MODIFIER,chr14:24657874-24657876,16.0,gnomad
MODIFIER,chr7:49094211-49094213,11.0,gnomad
MODIFIER,chr10:83139829-83139831,16.0,gnomad
MODIFIER,chr5:118483992-118483994,14.0,gnomad
MODIFIER,chr18:23258147-23258149,15.0,gnomad
MODIFIER,chr14:29328576-29328578,8.0,gnomad
MODIFIER,chr6:40257659-40257661,5.0,gnomad
MODIFIER,chr15:62067321-62067323,16.0,gnomad
MODIFIER,chr13:100213184-100213186,5.0,gnomad
MODIFIER,chr17:9941259-9941261,15.0,gnomad
MODIFIER,chr3:1743869-1743871,16.0,gnomad
MODIFIER,chr1:19154394-19154396,3.0,gnomad
MODIFIER,chr6:9236465-9236467,11.0,gnomad
MODIFIER,chr1:248608058-248608060,5.0,gnomad
MODIFIER,chr5:145106148-145106150,11.0,gnomad
MODIFIER,chr13:62473345-62473347,5.0,gnomad
MODIFIER,chr2:35772678-35772680,10.0,gnomad
MODIFIER,chr17:69663732-69663734,13.0,gnomad
MODIFIER,chrX:53081785-53081787,1.0,gnomad
MODIFIER,chr11:130201565-130201567,3.0,gnomad
MODIFIER,chr6:41430934-41430936,13.0,gnomad
MODIFIER,chr14:62166850-62166852,15.0,gnomad
MODIFIER,chr14:60054464-60054466,4.0,gnomad
MODIFIER,chr1:56654083-56654085,12.0,gnomad
MODIFIER,chr20:54464408-54464410,5.0,gnomad
MODIFIER,chr5:74637207-74637209,11.0,gnomad
MODIFIER,chr12:128247343-128247345,12.0,gnomad
MODIFIER,chr4:56765317-56765319,2.0,gnomad
MODIFIER,chr21:37919979-37919981,16.0,gnomad
MODIFIER,chr6:158581986-158581988,5.0,gnomad
MODIFIER,chr3:37013864-37013866,5.0,gnomad
MODIFIER,chr3:108010963-108010965,5.0,gnomad
MODIFIER,chr3:20510376-20510378,5.0,gnomad
MODIFIER,chr3:196737693-196737695,13.0,gnomad
MODIFIER,chr2:158019143-158019145,13.0,gnomad
MODIFIER,chr12:20531499-20531501,16.0,gnomad
MODIFIER,chr4:18012423-18012425,15.0,gnomad
MODIFIER,chr6:20849275-20849277,4.0,gnomad
MODIFIER,chr1:68421940-68421942,8.0,gnomad
MODIFIER,chr4:86126379-86126381,4.0,gnomad
MODIFIER,chr13:91322762-91322764,4.0,gnomad
MODIFIER,chr7:110097662-110097664,5.0,gnomad
MODIFIER,chr6:115785279-115785281,5.0,gnomad
MODIFIER,chr4:29700473-29700475,11.0,gnomad
MODIFIER,chr15:35711565-35711567,16.0,gnomad
MODIFIER,chr12:48415400-48415402,14.0,gnomad
MODIFIER,chr6:39901508-39901510,15.0,gnomad
MODIFIER,chr13:64083521-64083523,9.0,gnomad
MODIFIER,chr2:56208327-56208329,5.0,gnomad
MODIFIER,chr2:53119469-53119471,5.0,gnomad
MODIFIER,chr8:27881014-27881016,16.0,gnomad
MODIFIER,chr21:40485807-40485809,5.0,gnomad
MODIFIER,chr9:11306206-11306208,5.0,gnomad
MODIFIER,chr10:10656104-10656106,16.0,gnomad
MODIFIER,chr5:112240104-112240106,11.0,gnomad
MODIFIER,chr9:5061980-5061982,4.0,gnomad
MODIFIER,chr21:9826131-9826133,2.0,gnomad
MODIFIER,chr11:104094371-104094373,12.0,gnomad
MODIFIER,chr4:16555833-16555835,4.0,gnomad
MODIFIER,chrX:80626187-80626189,5.0,gnomad
MODIFIER,chr1:155570961-155570963,4.0,gnomad
MODIFIER,chr8:19732219-19732221,8.0,gnomad
MODIFIER,chr11:81117788-81117790,11.0,gnomad
MODIFIER,chr6:71134865-71134867,14.0,gnomad
MODIFIER,chr7:136915917-136915919,8.0,gnomad
MODIFIER,chr5:45751690-45751692,5.0,gnomad
MODIFIER,chr17:80045315-80045317,5.0,gnomad
MODIFIER,chr17:66267634-66267636,16.0,gnomad
MODIFIER,chr16:21415273-21415275,1.0,gnomad
MODIFIER,chr5:158749489-158749491,16.0,gnomad
MODIFIER,chr3:183905778-183905780,16.0,gnomad
MODIFIER,chr12:104327972-104327974,16.0,gnomad
MODIFIER,chr10:25312168-25312170,16.0,gnomad
MODIFIER,chr8:133493121-133493123,2.0,gnomad
MODIFIER,chr11:57982147-57982149,15.0,gnomad
MODIFIER,chr14:98240276-98240278,14.0,gnomad
MODIFIER,chr7:17088563-17088565,12.0,gnomad
MODIFIER,chr7:62057383-62057385,1.0,gnomad
MODIFIER,chr19:8478075-8478077,15.0,gnomad
MODIFIER,chr11:112401242-112401244,4.0,gnomad
MODIFIER,chr1:3367534-3367536,4.0,gnomad
MODIFIER,chr11:71370056-71370058,4.0,gnomad
MODIFIER,chr5:98078638-98078640,4.0,gnomad
MODIFIER,chr16:62708229-62708231,5.0,gnomad
MODIFIER,chr17:12529021-12529023,10.0,gnomad
MODIFIER,chr9:15278288-15278290,15.0,gnomad
MODIFIER,chr20:12703666-12703668,16.0,gnomad
MODIFIER,chr2:122070556-122070558,5.0,gnomad
MODIFIER,chr11:44099238-44099240,15.0,gnomad
MODIFIER,chr4:41342032-41342034,14.0,gnomad
MODIFIER,chr8:40449735-40449737,11.0,gnomad
MODIFIER,chr7:21207304-21207306,14.0,gnomad
MODIFIER,chr7:54345554-54345556,13.0,gnomad
MODIFIER,chr2:209615457-209615459,2.0,gnomad
MODIFIER,chr5:28353186-28353188,4.0,gnomad
MODIFIER,chr3:95454648-95454650,5.0,gnomad
MODIFIER,chr13:108936441-108936443,5.0,gnomad
MODIFIER,chr5:133485917-133485919,15.0,gnomad
MODIFIER,chr15:24107385-24107387,12.0,gnomad
MODIFIER,chr4:36805037-36805039,3.0,gnomad
MODIFIER,chr18:6299567-6299569,15.0,gnomad
MODIFIER,chr2:127879389-127879391,12.0,gnomad
MODIFIER,chr1:241813527-241813529,9.0,gnomad
MODIFIER,chr6:106792834-106792836,15.0,gnomad
MODIFIER,chr14:94610576-94610578,5.0,gnomad
MODIFIER,chr5:140779074-140779076,16.0,gnomad
MODIFIER,chr5:112041942-112041944,16.0,gnomad
MODIFIER,chr17:1971341-1971343,16.0,gnomad
MODIFIER,chr5:132438699-132438701,5.0,gnomad
MODIFIER,chr1:54052985-54052987,12.0,gnomad
MODIFIER,chr9:140699745-140699747,5.0,gnomad
MODIFIER,chr14:62051336-62051338,15.0,gnomad
MODIFIER,chr2:140595527-140595529,16.0,gnomad
MODIFIER,chr9:69036807-69036809,4.0,gnomad
MODIFIER,chr19:56978610-56978612,5.0,gnomad
MODIFIER,chr7:136347614-136347616,10.0,gnomad
MODIFIER,chr13:94455547-94455549,14.0,gnomad
MODIFIER,chr6:100137679-100137681,4.0,gnomad
MODIFIER,chr5:17623388-17623390,4.0,gnomad
MODIFIER,chr3:47514699-47514701,12.0,gnomad
MODIFIER,chr18:68164396-68164398,16.0,gnomad
MODIFIER,chr1:80707179-80707181,8.0,gnomad
MODIFIER,chr5:75080708-75080710,4.0,gnomad
MODIFIER,chr16:82885065-82885067,5.0,gnomad
MODIFIER,chr7:151259332-151259334,5.0,gnomad
MODIFIER,chr16:47291543-47291545,12.0,gnomad
MODIFIER,chr16:11778358-11778360,16.0,gnomad
MODIFIER,chr4:96712641-96712643,2.0,gnomad
MODIFIER,chr22:47870606-47870608,11.0,gnomad
MODIFIER,chr1:19579220-19579222,5.0,gnomad
MODIFIER,chr11:134446248-134446250,12.0,gnomad
MODIFIER,chr3:180121257-180121259,5.0,gnomad
MODIFIER,chr9:140861296-140861298,4.0,gnomad
MODIFIER,chr15:56364993-56364995,4.0,gnomad
MODIFIER,chr8:24239147-24239149,13.0,gnomad
MODIFIER,chr13:21394888-21394890,16.0,gnomad
MODIFIER,chr16:85874553-85874555,4.0,gnomad
MODIFIER,chr20:14203462-14203464,16.0,gnomad
MODIFIER,chr1:65977918-65977920,5.0,gnomad
MODIFIER,chr8:71785345-71785347,5.0,gnomad
MODIFIER,chr7:39116234-39116236,15.0,gnomad
MODIFIER,chr9:29094292-29094294,11.0,gnomad
MODIFIER,chr4:121095668-121095670,12.0,gnomad
MODIFIER,chr13:38734667-38734669,12.0,gnomad
MODIFIER,chr7:46116975-46116977,5.0,gnomad
MODIFIER,chr6:88809222-88809224,5.0,gnomad
MODIFIER,chr8:132686551-132686553,5.0,gnomad
MODIFIER,chr5:164823710-164823712,15.0,gnomad
MODIFIER,chr6:49379304-49379306,14.0,gnomad
MODIFIER,chr2:129310917-129310919,11.0,gnomad
MODIFIER,chr3:140564923-140564925,12.0,gnomad
MODIFIER,chr14:44193581-44193583,13.0,gnomad
MODIFIER,chr2:120626051-120626053,4.0,gnomad
MODIFIER,chr12:76085072-76085074,15.0,gnomad
MODIFIER,chr2:111587159-111587161,5.0,gnomad
MODIFIER,chr12:42226516-42226518,8.0,gnomad
MODIFIER,chr5:122008258-122008260,14.0,gnomad
MODIFIER,chr7:47245174-47245176,5.0,gnomad
MODIFIER,chr3:34777604-34777606,4.0,gnomad
MODIFIER,chr9:4686889-4686891,15.0,gnomad
MODIFIER,chr10:112388139-112388141,5.0,gnomad
MODIFIER,chr14:55773241-55773243,11.0,gnomad
MODIFIER,chr9:89888827-89888829,4.0,gnomad
MODIFIER,chr4:181753996-181753998,13.0,gnomad
MODIFIER,chr7:138881145-138881147,4.0,gnomad
MODIFIER,chr10:9979756-9979758,12.0,gnomad
MODIFIER,chr16:79153352-79153354,16.0,gnomad
MODIFIER,chr6:89117503-89117505,3.0,gnomad
MODIFIER,chr7:138576154-138576156,15.0,gnomad
MODIFIER,chr19:54415150-54415152,16.0,gnomad
MODIFIER,chr2:170826967-170826969,3.0,gnomad
MODIFIER,chr7:82942501-82942503,5.0,gnomad
MODIFIER,chr1:191188426-191188428,5.0,gnomad
MODIFIER,chr4:73418138-73418140,16.0,gnomad
MODIFIER,chr10:132773711-132773713,5.0,gnomad
MODIFIER,chr2:137712014-137712016,4.0,gnomad
